customer_id,customer_name,gender,age,customer_segment,registration_date,total_rides,average_rating_given,repeat_customer,city,district
19088,Jessica Hall,Female,18,Premium,2026-02-01,402,4.73,True,Lima,Miraflores
19089,Meredith Wilcox,Female,60,Regular,2024-12-16,10,3.44,False,Lima,Los Olivos
19090,Adam Cameron,Female,27,Business,2022-05-13,494,4.22,True,Lima,Surco
19091,Sara Brown,Female,21,Premium,2022-06-09,137,4.17,True,Lima,Centro de Lima
19092,Edwin Greene,Male,65,Regular,2020-11-21,82,4.06,True,Lima,La Molina
19093,Rebecca Sanford,Male,55,Regular,2024-03-11,24,4.59,False,Lima,San Isidro
19094,Steven Smith,Male,56,Regular,2026-04-30,25,3.13,False,Lima,Ate
19095,Laura Ellis,Female,62,Premium,2023-05-11,95,5.0,True,Lima,San Miguel
19096,James Palmer,Female,26,Business,2021-11-07,281,4.73,True,Lima,Centro de Lima
19097,Steven Davis,Male,59,Business,2021-09-22,146,4.97,True,Lima,Barranco
19098,Ryan Patterson,Male,64,Regular,2025-02-18,142,3.86,True,Lima,San Isidro
19099,Deborah Watson,Female,58,Regular,2024-01-10,305,4.55,True,Lima,Centro de Lima
19100,Daniel Smith,Female,26,Business,2024-11-17,935,4.72,True,Lima,Surco
19101,Jordan King,Female,37,Regular,2024-04-19,378,4.71,True,Lima,Centro de Lima
19102,Zachary Jones,Male,26,Regular,2022-11-13,44,4.18,False,Lima,Surco
19103,Susan Martin,Male,28,Regular,2021-03-25,394,4.54,True,Lima,San Isidro
19104,Erika Franklin,Male,40,Premium,2025-12-28,280,4.93,True,Lima,Ate
19105,Jeffery Shaw,Female,43,Regular,2022-02-28,13,3.97,False,Lima,San Isidro
19106,Richard Lewis,Male,48,Regular,2022-03-25,301,4.42,True,Lima,Miraflores
19107,Christopher Blake,Male,59,Regular,2024-06-08,192,3.36,True,Lima,Los Olivos
19108,Charles Webb,Male,62,Business,2022-02-14,295,4.84,True,Lima,San Isidro
19109,Betty Byrd,Male,47,Regular,2021-04-11,71,5.0,True,Lima,Callao
19110,Lawrence Crawford,Female,62,Regular,2021-06-20,47,3.68,False,Lima,Ate
19111,Donna Gomez,Male,64,Regular,2024-07-19,85,4.25,True,Lima,San Miguel
19112,Monica Baker,Female,47,Premium,2022-11-09,515,4.86,True,Lima,Surco
19113,Terry Franco,Male,36,Premium,2023-01-31,165,4.61,True,Lima,Miraflores
19114,Rachael Lawrence,Female,29,Regular,2022-09-18,273,4.38,True,Lima,Ate
19115,Christine Barton,Male,33,Business,2020-09-07,1135,4.62,True,Lima,San Miguel
19116,Emily Sanchez,Male,23,Premium,2024-03-28,721,4.47,True,Lima,San Miguel
19117,Antonio Fisher,Male,48,Regular,2025-07-03,398,4.26,True,Lima,Miraflores
19118,Amanda Pittman,Female,28,Regular,2020-09-03,323,4.32,True,Lima,Ate
19119,Lisa Garcia,Male,36,Regular,2022-10-25,90,3.71,True,Lima,Surco
19120,Jose Hayes,Male,28,Regular,2020-12-14,118,4.27,True,Lima,San Isidro
19121,Jennifer Young,Female,48,Regular,2024-09-25,316,5.0,True,Lima,Miraflores
19122,Zachary Parker,Female,27,Regular,2025-06-04,37,4.09,False,Lima,La Molina
19123,Paul Robertson Jr.,Male,58,Premium,2022-10-25,431,4.23,True,Lima,San Isidro
19124,Eddie Garrett,Male,61,Premium,2024-07-13,645,4.55,True,Lima,San Isidro
19125,Angel Smith,Male,47,Regular,2021-10-03,356,3.94,True,Lima,Los Olivos
19126,Jacob Turner,Female,40,Regular,2023-02-28,252,3.63,True,Lima,Los Olivos
19127,David Bonilla,Male,59,Regular,2023-07-25,88,4.37,True,Lima,Miraflores
19128,Christopher Sanders,Female,32,Regular,2020-05-16,255,3.94,True,Lima,Miraflores
19129,Sara Phillips,Male,19,Regular,2025-01-15,54,3.99,True,Lima,Los Olivos
19130,Robert Thomas,Female,46,Regular,2022-04-09,88,4.38,True,Lima,La Molina
19131,Carol Robinson,Female,50,Regular,2022-03-04,267,3.53,True,Lima,La Molina
19132,Brooke James,Female,37,Business,2026-04-11,1145,4.35,True,Lima,Los Olivos
19133,Beth Moore,Female,44,Regular,2021-10-28,65,4.64,True,Lima,La Molina
19134,Michelle Medina,Female,50,Regular,2025-09-27,303,3.33,True,Lima,La Molina
19135,Debbie Mccarthy,Male,32,Premium,2024-05-16,208,4.31,True,Lima,La Molina
19136,William Kelley,Female,32,Regular,2021-03-26,242,3.4,True,Lima,Los Olivos
19137,Trevor Larsen,Male,31,Premium,2023-04-02,808,4.45,True,Lima,San Miguel
19138,John Duncan,Female,53,Premium,2020-05-24,306,4.73,True,Lima,San Isidro
19139,Matthew Davies,Female,59,Regular,2021-02-27,370,4.36,True,Lima,San Miguel
19140,Destiny Cortez,Female,53,Regular,2024-06-16,319,5.0,True,Lima,Centro de Lima
19141,Robert Morris,Female,42,Regular,2024-12-05,25,4.84,False,Lima,Ate
19142,Christine Davenport,Male,56,Regular,2022-06-28,194,3.83,True,Lima,Los Olivos
19143,Amy Wagner,Female,19,Regular,2025-11-14,284,3.7,True,Lima,Centro de Lima
19144,Ronnie Richardson,Male,52,Regular,2026-03-12,215,5.0,True,Lima,Los Olivos
19145,Kevin Mcclure,Male,52,Premium,2025-05-29,271,4.92,True,Lima,Ate
19146,Jennifer Chan,Male,60,Regular,2023-03-26,395,4.59,True,Lima,San Isidro
19147,Tammy Johnson,Female,52,Business,2021-05-08,1249,4.71,True,Lima,Miraflores
19148,Alison Salinas,Female,44,Business,2024-02-22,640,4.75,True,Lima,Los Olivos
19149,Jared Perez,Female,62,Regular,2024-05-31,162,3.56,True,Lima,Barranco
19150,Richard Jones,Male,27,Premium,2022-09-27,735,4.65,True,Lima,San Miguel
19151,Marcia Tran,Female,53,Premium,2025-02-03,420,4.62,True,Lima,San Isidro
19152,William Smith,Female,30,Regular,2021-02-04,147,3.85,True,Lima,Barranco
19153,Angela Thomas,Male,35,Regular,2024-06-11,177,4.03,True,Lima,Los Olivos
19154,Paul Allison,Male,59,Regular,2024-11-05,233,5.0,True,Lima,Barranco
19155,Andrew Bush,Female,43,Business,2025-11-19,1035,4.67,True,Lima,San Isidro
19156,William Love,Female,29,Regular,2021-04-15,21,5.0,False,Lima,Surco
19157,Brenda Marshall,Female,26,Regular,2024-09-01,333,3.43,True,Lima,Surco
19158,Lauren Berry,Female,63,Premium,2025-12-01,132,4.44,True,Lima,Centro de Lima
19159,Robert Andrews,Female,51,Regular,2022-02-09,237,3.53,True,Lima,Callao
19160,Mr. Thomas Moses,Male,54,Regular,2023-01-15,282,3.7,True,Lima,Los Olivos
19161,Christina Gilbert,Male,65,Regular,2021-04-21,136,3.89,True,Lima,San Isidro
19162,Timothy Clark,Male,24,Regular,2025-11-07,390,4.46,True,Lima,Ate
19163,Michael Sanchez,Female,20,Premium,2024-01-29,345,4.68,True,Lima,Los Olivos
19164,Marc Young,Female,55,Regular,2021-06-07,288,3.96,True,Lima,Callao
19165,Lindsay Hamilton,Female,19,Regular,2024-04-21,130,3.19,True,Lima,Los Olivos
19166,Miguel Tate,Male,37,Premium,2025-01-07,792,5.0,True,Lima,Centro de Lima
19167,Tracy Long,Male,28,Regular,2020-11-18,68,4.16,True,Lima,Callao
19168,Megan Reed,Male,19,Premium,2024-09-05,585,4.27,True,Lima,Callao
19169,Leslie Phillips,Female,54,Business,2020-05-31,250,4.75,True,Lima,Barranco
19170,Donna Peters,Male,64,Regular,2022-06-08,367,4.4,True,Lima,Callao
19171,Dr. Gabriel Hunter,Male,65,Regular,2022-07-11,365,4.14,True,Lima,Ate
19172,Patricia Sexton,Female,32,Regular,2022-08-15,385,4.37,True,Lima,Barranco
19173,Brianna Flores,Female,48,Regular,2021-10-31,349,3.72,True,Lima,Miraflores
19174,Miguel Perez,Male,31,Regular,2023-05-27,339,4.68,True,Lima,Centro de Lima
19175,Benjamin Long,Male,61,Regular,2021-08-19,275,3.8,True,Lima,Callao
19176,Christopher Morgan,Female,45,Regular,2025-08-28,158,4.0,True,Lima,Los Olivos
19177,Christopher Jones,Male,39,Regular,2021-08-17,363,4.62,True,Lima,La Molina
19178,Cameron Brown Jr.,Female,40,Regular,2021-10-14,305,4.9,True,Lima,Centro de Lima
19179,Evan Andrews,Male,21,Regular,2025-04-23,168,5.0,True,Lima,San Isidro
19180,Glenn Grant,Female,39,Regular,2022-12-24,183,4.83,True,Lima,San Miguel
19181,James Eaton,Female,26,Regular,2023-12-27,172,4.14,True,Lima,La Molina
19182,Judy Anderson,Female,54,Regular,2024-08-16,36,3.53,False,Lima,San Isidro
19183,Laura Bennett,Male,24,Regular,2022-06-24,346,5.0,True,Lima,Ate
19184,Jeffrey Cuevas,Male,63,Regular,2025-07-04,132,4.99,True,Lima,San Miguel
19185,Bobby Kelley,Female,22,Premium,2021-06-07,116,4.4,True,Lima,Centro de Lima
19186,Melissa Weaver,Female,29,Regular,2021-10-04,75,4.76,True,Lima,Centro de Lima
19187,Natalie Davis,Male,54,Business,2024-07-10,192,4.63,True,Lima,Surco
19188,Daniel Ewing,Female,45,Regular,2024-09-03,175,5.0,True,Lima,Callao
19189,Sheena Collins,Female,23,Premium,2024-11-16,216,4.45,True,Lima,Surco
19190,Emily Pittman,Male,57,Regular,2025-10-04,158,5.0,True,Lima,Surco
19191,Michele Owens,Female,49,Regular,2025-08-23,232,4.69,True,Lima,Barranco
19192,Christopher Dominguez,Female,22,Regular,2024-11-19,285,5.0,True,Lima,Barranco
19193,Maurice Edwards,Female,35,Business,2023-08-25,923,4.61,True,Lima,Los Olivos
19194,Emily Cooper,Female,23,Regular,2023-07-06,395,4.5,True,Lima,Centro de Lima
19195,Jeffrey Perkins,Male,33,Premium,2021-05-19,523,4.31,True,Lima,Surco
19196,Miss Sandra Burke,Male,30,Regular,2023-10-05,120,4.72,True,Lima,Ate
19197,James Ward,Female,39,Regular,2023-03-24,171,4.75,True,Lima,Ate
19198,Amy Rowe,Male,48,Regular,2024-04-22,195,5.0,True,Lima,Los Olivos
19199,Melissa Stewart,Male,51,Premium,2021-10-20,847,4.74,True,Lima,Centro de Lima
19200,Matthew Bowman,Male,58,Regular,2023-12-04,331,4.66,True,Lima,San Miguel
19201,Joseph Brown,Male,48,Business,2023-03-10,653,4.61,True,Lima,La Molina
19202,Jessica Matthews,Male,52,Premium,2021-01-20,621,4.76,True,Lima,San Isidro
19203,George Hebert,Male,50,Regular,2022-06-08,260,4.11,True,Lima,Surco
19204,Jessica Ferguson,Female,49,Regular,2026-03-31,347,4.36,True,Lima,Los Olivos
19205,Kelli Carr,Male,48,Regular,2025-09-30,322,4.39,True,Lima,La Molina
19206,William Oconnell,Female,53,Regular,2024-12-29,67,4.12,True,Lima,Ate
19207,Joshua Davenport,Male,29,Regular,2022-07-18,164,4.33,True,Lima,San Isidro
19208,Tammy Rodriguez,Male,32,Premium,2023-10-11,458,4.49,True,Lima,Centro de Lima
19209,Renee Wilson,Male,43,Regular,2023-09-20,327,4.11,True,Lima,San Isidro
19210,Brittany Allen,Female,56,Regular,2023-06-18,88,4.84,True,Lima,Callao
19211,Rebecca Salazar,Female,50,Regular,2023-08-24,241,4.39,True,Lima,Ate
19212,Andrea Atkins,Male,36,Premium,2023-07-09,741,4.7,True,Lima,Miraflores
19213,Beverly Palmer,Male,56,Regular,2022-09-07,351,3.57,True,Lima,Surco
19214,Samuel Ashley,Male,28,Regular,2020-11-13,60,4.51,True,Lima,Callao
19215,Shannon Rivas MD,Female,19,Regular,2023-06-19,147,4.57,True,Lima,La Molina
19216,Jennifer Robles,Male,23,Regular,2021-09-19,283,4.1,True,Lima,Callao
19217,Lynn Hernandez,Female,57,Premium,2023-05-04,449,5.0,True,Lima,Callao
19218,Debbie Maldonado,Male,23,Business,2025-05-14,418,4.24,True,Lima,Centro de Lima
19219,Cynthia Martinez,Female,40,Regular,2025-10-18,147,4.69,True,Lima,Callao
19220,Anna Davis,Female,31,Regular,2024-06-06,203,4.66,True,Lima,Callao
19221,Tiffany Brown,Male,26,Regular,2023-12-13,50,4.57,True,Lima,San Isidro
19222,Raymond Boyle MD,Female,29,Regular,2023-01-27,35,4.39,False,Lima,Miraflores
19223,Kerry Tucker,Male,56,Regular,2024-05-14,7,4.58,False,Lima,Barranco
19224,Miss Maria Mills,Male,26,Regular,2023-08-23,276,4.73,True,Lima,Callao
19225,Daniel Johnson,Female,34,Business,2022-02-09,1268,4.55,True,Lima,Los Olivos
19226,Michael Garcia,Male,49,Premium,2025-05-23,392,4.69,True,Lima,San Miguel
19227,Kaitlin Stein,Female,43,Regular,2024-08-24,388,4.21,True,Lima,San Isidro
19228,Mark Henry,Male,34,Premium,2023-03-10,730,4.27,True,Lima,Centro de Lima
19229,Carla Gallagher,Male,43,Regular,2021-10-15,42,4.66,False,Lima,Centro de Lima
19230,David Hernandez,Female,63,Regular,2021-05-05,314,4.02,True,Lima,Surco
19231,Jordan Murphy,Female,45,Regular,2020-08-02,203,3.55,True,Lima,San Isidro
19232,Chase Nelson,Male,24,Business,2025-05-27,910,4.59,True,Lima,Centro de Lima
19233,Brittany Baker,Female,55,Premium,2021-10-13,429,4.36,True,Lima,La Molina
19234,Dustin Martinez,Male,57,Regular,2020-08-10,58,4.81,True,Lima,Ate
19235,Amy Martin,Male,62,Premium,2024-12-23,759,4.65,True,Lima,Callao
19236,Tina Bowman,Male,54,Premium,2022-09-08,787,5.0,True,Lima,San Miguel
19237,Michelle Browning,Female,48,Regular,2020-12-17,112,3.97,True,Lima,Surco
19238,Mary Bennett,Female,40,Regular,2024-12-07,24,4.74,False,Lima,Miraflores
19239,Ashley Walker,Female,65,Business,2023-11-01,1011,5.0,True,Lima,Surco
19240,Nathan Stevens,Male,51,Regular,2024-04-05,136,4.48,True,Lima,La Molina
19241,Olivia Ball,Male,55,Premium,2024-07-29,851,4.86,True,Lima,Miraflores
19242,Emily Duran,Male,49,Premium,2026-04-11,772,4.81,True,Lima,San Isidro
19243,Todd Harris,Female,62,Business,2022-09-30,509,4.42,True,Lima,San Miguel
19244,Katherine Murray,Male,58,Premium,2023-05-20,735,4.78,True,Lima,Miraflores
19245,Kimberly Blair,Male,39,Business,2025-05-31,294,4.76,True,Lima,San Miguel
19246,Anita Scott,Female,35,Regular,2023-02-25,224,4.17,True,Lima,Centro de Lima
19247,Aaron Johnston,Female,59,Business,2026-04-21,86,4.52,True,Lima,Callao
19248,Scott Hall,Male,33,Premium,2022-01-03,835,4.81,True,Lima,San Miguel
19249,Stephanie Stevens,Male,21,Regular,2025-03-02,165,3.81,True,Lima,Centro de Lima
19250,Heather White,Female,59,Regular,2021-02-10,364,5.0,True,Lima,San Miguel
19251,Ryan Whitehead,Male,49,Regular,2020-06-13,4,4.36,False,Lima,Ate
19252,Alexander Flores,Male,25,Regular,2023-06-08,353,3.69,True,Lima,Surco
19253,Caroline Barrera,Male,51,Regular,2025-05-24,67,4.04,True,Lima,Callao
19254,Kimberly Boyer,Male,62,Regular,2023-12-12,292,4.16,True,Lima,Surco
19255,Jeffrey Butler,Male,24,Regular,2023-04-20,8,5.0,False,Lima,Miraflores
19256,Scott Rivas,Female,45,Business,2022-09-21,1129,4.52,True,Lima,San Isidro
19257,Isaac White,Male,44,Regular,2022-10-14,293,4.24,True,Lima,San Miguel
19258,Glenn Kim,Female,58,Regular,2021-05-07,112,4.03,True,Lima,Ate
19259,Jeffrey Johnson,Female,53,Regular,2021-03-17,390,4.55,True,Lima,Ate
19260,Jasmine Rhodes,Male,52,Premium,2023-07-20,750,4.44,True,Lima,San Isidro
19261,Ashley Martin,Female,42,Regular,2022-10-27,301,3.73,True,Lima,Centro de Lima
19262,Dawn Hudson,Female,25,Premium,2024-12-12,193,4.54,True,Lima,Ate
19263,Scott Durham,Male,60,Business,2020-11-28,747,4.64,True,Lima,Ate
19264,Eric Allen,Female,33,Premium,2025-01-11,358,4.42,True,Lima,San Miguel
19265,Elizabeth Schmitt,Male,53,Premium,2023-06-14,592,4.44,True,Lima,Miraflores
19266,Brenda Harris,Male,45,Regular,2025-02-20,245,4.89,True,Lima,La Molina
19267,Stephanie Watkins,Male,59,Regular,2021-08-20,303,4.14,True,Lima,Ate
19268,Melinda Cox,Male,22,Regular,2025-06-03,269,3.73,True,Lima,Ate
19269,Jillian Rowe,Male,52,Regular,2023-10-19,138,4.07,True,Lima,Miraflores
19270,Erica Thompson,Male,23,Regular,2020-08-19,394,4.33,True,Lima,Ate
19271,Carolyn Smith,Male,64,Regular,2023-12-06,351,3.63,True,Lima,Ate
19272,Mark Morris,Male,31,Regular,2025-03-29,172,5.0,True,Lima,Miraflores
19273,Jessica Meyers,Female,43,Regular,2024-05-13,396,4.73,True,Lima,San Miguel
19274,Theresa Rice,Female,24,Regular,2022-04-19,255,5.0,True,Lima,Ate
19275,Steven Larsen,Male,51,Business,2023-07-01,351,4.78,True,Lima,San Isidro
19276,Keith Hunter,Male,43,Regular,2024-10-02,12,3.25,False,Lima,Los Olivos
19277,Jessica White,Male,26,Premium,2025-06-29,287,5.0,True,Lima,San Miguel
19278,Barbara Ramos,Male,26,Regular,2023-01-07,224,3.87,True,Lima,Barranco
19279,William Cowan,Female,55,Regular,2024-06-10,245,3.91,True,Lima,Callao
19280,Bryan Nicholson,Female,34,Regular,2021-07-30,30,4.38,False,Lima,Callao
19281,Kristin Carlson,Male,26,Regular,2023-08-15,362,4.99,True,Lima,Surco
19282,James Goodman,Female,47,Regular,2022-12-27,381,4.83,True,Lima,Callao
19283,Sarah Green,Male,18,Regular,2025-12-14,82,4.75,True,Lima,San Miguel
19284,Tammy Mason,Male,49,Regular,2024-09-04,177,4.14,True,Lima,Centro de Lima
19285,David Thompson,Male,32,Premium,2021-10-03,397,4.5,True,Lima,Miraflores
19286,Joshua Crane MD,Male,61,Regular,2024-01-11,341,4.47,True,Lima,Centro de Lima
19287,Richard Stokes,Female,28,Business,2025-05-01,391,4.67,True,Lima,Callao
19288,Megan Abbott,Female,21,Premium,2025-08-04,769,4.87,True,Lima,Barranco
19289,Christopher Peterson,Male,52,Regular,2023-05-06,224,4.72,True,Lima,San Isidro
19290,Carl Hunter,Male,38,Regular,2025-11-12,204,4.6,True,Lima,San Miguel
19291,Alexander Stevens,Female,45,Premium,2020-07-01,445,3.84,True,Lima,San Miguel
19292,Daniel Long,Male,33,Regular,2021-01-04,248,4.36,True,Lima,Centro de Lima
19293,Mary Mccann,Female,48,Business,2025-08-18,134,4.68,True,Lima,San Isidro
19294,Katie Peterson,Male,46,Regular,2022-05-28,119,4.38,True,Lima,Barranco
19295,Edward Melton,Female,44,Premium,2021-02-24,366,4.37,True,Lima,Barranco
19296,Christina Wright,Male,29,Regular,2024-10-23,236,3.64,True,Lima,San Isidro
19297,Paula Rodriguez,Female,51,Premium,2025-07-11,792,4.74,True,Lima,Surco
19298,Rebecca Jones,Female,38,Regular,2026-01-11,201,4.12,True,Lima,Barranco
19299,Latoya Osborne,Male,30,Regular,2024-06-29,51,4.59,True,Lima,Barranco
19300,Ryan Tyler,Male,47,Regular,2022-06-11,251,3.96,True,Lima,San Isidro
19301,Peter Lee,Female,20,Business,2022-02-16,1261,4.98,True,Lima,Barranco
19302,Tara Davis,Male,29,Premium,2023-11-09,543,4.9,True,Lima,Centro de Lima
19303,Mark Smith,Female,25,Premium,2020-10-26,522,4.69,True,Lima,Callao
19304,Amanda Ramirez,Female,34,Regular,2021-11-22,51,4.19,True,Lima,Los Olivos
19305,Dwayne Walker,Male,25,Regular,2024-02-25,73,4.73,True,Lima,Callao
19306,Robert Patterson MD,Female,40,Regular,2022-03-23,72,4.5,True,Lima,Centro de Lima
19307,Andrea Johnson,Female,29,Regular,2020-05-30,387,4.42,True,Lima,Callao
19308,Joel Stephenson,Male,49,Regular,2026-05-04,384,4.82,True,Lima,Los Olivos
19309,Cynthia Terry,Male,28,Regular,2022-12-05,106,5.0,True,Lima,Barranco
19310,Justin Chang,Female,52,Regular,2025-05-03,1,3.67,False,Lima,San Miguel
19311,Gail Ramirez,Male,23,Premium,2022-03-09,739,4.28,True,Lima,Los Olivos
19312,Samuel Fleming,Female,59,Regular,2023-05-09,265,3.91,True,Lima,Barranco
19313,Janice Mckee,Female,36,Premium,2024-07-31,158,4.15,True,Lima,Callao
19314,James Wood,Male,27,Regular,2020-12-31,91,4.27,True,Lima,Centro de Lima
19315,Jeffery Chen,Male,29,Premium,2021-11-22,112,4.78,True,Lima,San Miguel
19316,Katherine Williams,Female,31,Regular,2022-01-21,156,4.29,True,Lima,San Isidro
19317,Samantha Myers,Female,53,Regular,2025-05-20,92,4.03,True,Lima,Barranco
19318,Paul Simmons,Female,59,Business,2023-12-15,246,4.93,True,Lima,San Miguel
19319,Brian Jackson,Male,55,Regular,2022-07-13,336,4.37,True,Lima,Barranco
19320,Paul Wheeler,Male,34,Business,2022-11-21,235,4.77,True,Lima,Ate
19321,Steven Lee,Male,46,Premium,2025-12-24,353,4.95,True,Lima,San Isidro
19322,Joseph Norris,Female,37,Business,2022-06-22,801,4.68,True,Lima,La Molina
19323,Mark Stuart,Male,52,Premium,2022-08-18,426,5.0,True,Lima,Callao
19324,Carlos Campbell,Male,22,Regular,2023-09-30,360,4.08,True,Lima,San Miguel
19325,Richard Hall,Male,61,Regular,2020-06-15,130,5.0,True,Lima,Centro de Lima
19326,Kristie Ross,Female,24,Premium,2021-09-26,462,4.31,True,Lima,Callao
19327,Daniel Owens,Male,29,Regular,2021-05-20,63,4.56,True,Lima,Miraflores
19328,Mark Nguyen,Male,49,Regular,2020-07-03,166,3.98,True,Lima,Surco
19329,Danielle Wang,Female,50,Premium,2020-05-22,583,4.94,True,Lima,Miraflores
19330,Edward Ayala,Female,43,Regular,2025-10-04,92,4.06,True,Lima,Surco
19331,Jacob Jones,Male,44,Regular,2025-12-25,101,4.45,True,Lima,Callao
19332,James Anderson,Male,37,Regular,2020-06-09,3,3.97,False,Lima,Centro de Lima
19333,Megan Pruitt,Male,57,Regular,2025-04-28,6,4.77,False,Lima,San Isidro
19334,Laura Gonzalez,Male,49,Regular,2021-07-17,234,3.97,True,Lima,Ate
19335,Christopher Mclean,Female,43,Regular,2025-04-15,24,5.0,False,Lima,Centro de Lima
19336,Robin Ellis MD,Male,31,Premium,2023-06-05,846,4.3,True,Lima,Ate
19337,Joel French,Female,42,Business,2021-01-05,146,4.43,True,Lima,San Miguel
19338,Sarah Moss,Female,19,Regular,2023-05-01,211,4.78,True,Lima,San Miguel
19339,Jonathan Blair,Male,36,Premium,2025-05-01,421,4.42,True,Lima,La Molina
19340,Zachary Richardson,Female,39,Regular,2022-11-07,186,4.3,True,Lima,Miraflores
19341,Todd Lloyd,Female,23,Regular,2022-03-19,218,4.14,True,Lima,San Miguel
19342,Jessica Cunningham,Female,39,Regular,2021-02-27,141,3.64,True,Lima,Centro de Lima
19343,April Brown,Female,18,Premium,2023-10-09,787,4.58,True,Lima,Surco
19344,Derrick Hernandez DDS,Male,48,Premium,2021-04-12,631,4.98,True,Lima,San Isidro
19345,Tina Herrera,Male,48,Regular,2021-05-14,338,4.8,True,Lima,Callao
19346,Todd Mccarthy,Male,34,Regular,2024-01-27,232,4.42,True,Lima,San Isidro
19347,Nicole Ross,Female,41,Regular,2020-07-25,266,4.86,True,Lima,Los Olivos
19348,Kevin Carpenter,Female,45,Regular,2021-08-05,281,3.77,True,Lima,Surco
19349,Vanessa Jackson,Male,64,Business,2021-11-11,1144,4.63,True,Lima,Miraflores
19350,Michelle Rush,Male,38,Business,2022-12-24,1446,4.78,True,Lima,La Molina
19351,Alexandra Terry,Female,31,Regular,2021-05-19,18,4.23,False,Lima,Barranco
19352,Martin Farrell,Female,63,Premium,2024-06-24,152,4.53,True,Lima,Callao
19353,Christine Shelton,Female,19,Premium,2024-11-14,240,4.24,True,Lima,Surco
19354,Rebekah Conner,Male,36,Regular,2020-11-01,366,3.26,True,Lima,San Miguel
19355,Karen Crawford,Female,23,Premium,2024-09-20,127,4.85,True,Lima,Callao
19356,Nicholas Watson,Female,38,Business,2024-02-11,1246,4.75,True,Lima,Barranco
19357,Timothy Cox,Male,39,Regular,2024-09-06,121,4.75,True,Lima,La Molina
19358,Cheryl Gonzalez,Female,18,Premium,2020-12-19,554,4.47,True,Lima,San Isidro
19359,Ashley Howell,Female,29,Business,2026-04-10,146,4.56,True,Lima,Ate
19360,Lisa Kelly,Female,30,Regular,2024-06-20,226,4.3,True,Lima,Surco
19361,Emily Anderson,Female,51,Premium,2023-08-08,747,4.86,True,Lima,Centro de Lima
19362,Stephen Ponce,Female,63,Regular,2025-11-26,239,4.18,True,Lima,Surco
19363,Jonathan Bryant,Male,28,Regular,2020-09-30,207,4.7,True,Lima,Barranco
19364,Leslie Murray,Male,32,Premium,2024-01-23,762,4.3,True,Lima,Barranco
19365,Robert Higgins,Female,46,Regular,2023-06-14,149,4.22,True,Lima,Centro de Lima
19366,James Ramos,Male,49,Regular,2022-11-12,365,4.26,True,Lima,La Molina
19367,Christian Murray,Female,41,Premium,2024-05-07,168,4.97,True,Lima,Centro de Lima
19368,Darrell Perkins,Female,23,Regular,2024-03-23,41,4.4,False,Lima,Ate
19369,Sarah Arnold,Female,47,Regular,2022-08-02,152,5.0,True,Lima,Centro de Lima
19370,William Hardy,Female,38,Regular,2026-02-01,78,3.63,True,Lima,Callao
19371,Sandra Parker,Female,32,Regular,2022-09-19,266,4.36,True,Lima,Los Olivos
19372,Michael Benson,Male,48,Premium,2021-02-17,75,4.65,True,Lima,San Isidro
19373,David Hudson MD,Male,34,Regular,2023-11-16,58,4.61,True,Lima,Barranco
19374,Isaac Riley,Male,53,Regular,2026-02-26,381,3.89,True,Lima,La Molina
19375,Mrs. Tammy Tran,Female,27,Premium,2022-09-13,834,5.0,True,Lima,Los Olivos
19376,James Hernandez,Male,64,Regular,2024-04-28,336,4.31,True,Lima,Surco
19377,Scott Richardson,Male,46,Regular,2021-06-18,101,3.76,True,Lima,Ate
19378,Jackson Brown,Male,43,Regular,2024-06-30,93,4.29,True,Lima,Centro de Lima
19379,Jorge Martinez,Female,32,Regular,2024-06-24,303,4.14,True,Lima,Los Olivos
19380,Steven Mcguire,Male,64,Regular,2022-09-12,219,5.0,True,Lima,Centro de Lima
19381,Margaret Freeman,Male,19,Regular,2023-08-31,381,4.82,True,Lima,San Isidro
19382,Matthew Nguyen,Female,39,Premium,2023-11-29,788,4.61,True,Lima,La Molina
19383,Caitlin Dunlap,Male,26,Regular,2021-12-25,272,4.24,True,Lima,Barranco
19384,Tara Farmer,Female,37,Business,2023-01-04,1352,4.89,True,Lima,Miraflores
19385,Margaret Conley,Male,22,Regular,2022-10-13,75,4.8,True,Lima,Los Olivos
19386,Robert Gonzalez,Male,32,Business,2026-01-18,587,4.12,True,Lima,San Miguel
19387,Amanda Reynolds,Male,22,Business,2023-07-05,1253,4.83,True,Lima,Ate
19388,Jessica Montoya,Male,28,Regular,2020-09-04,38,4.31,False,Lima,San Isidro
19389,Ashley Burton,Male,29,Regular,2025-12-24,179,3.64,True,Lima,San Miguel
19390,Brian Butler,Male,28,Premium,2024-07-03,608,4.86,True,Lima,Miraflores
19391,John Tran,Female,58,Premium,2022-11-28,332,5.0,True,Lima,Callao
19392,Ronnie Dorsey,Female,58,Regular,2021-09-21,309,4.58,True,Lima,San Miguel
19393,Brian Mccann,Female,62,Regular,2024-01-20,355,4.85,True,Lima,Los Olivos
19394,Benjamin Eaton,Female,28,Regular,2025-04-01,181,5.0,True,Lima,San Isidro
19395,Stephen Diaz,Male,53,Premium,2022-06-11,740,4.35,True,Lima,San Miguel
19396,Jennifer Robbins,Female,34,Premium,2023-11-16,387,4.04,True,Lima,Ate
19397,Jared Gray,Female,22,Regular,2024-07-09,153,4.63,True,Lima,Ate
